latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-29.98452,122.99293,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,319,98.1,D
-29.98637,122.98529,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,317.3,12.2,D
-29.9873,122.98146,348.9,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312,12.2,D
-29.98388,122.97215,347.1,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,313,5.3,D
-29.97609,122.95741,336.4,0.4,0.6,2017-11-20,0612,N,low,1.0NRT,310.7,1.6,D
-29.9671,122.9709,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,317.7,18.4,D
-29.96617,122.97472,344.7,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,307.7,12,D
-29.96803,122.96712,355.8,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,317.1,18.4,D
-29.96895,122.96333,347.8,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.7,5.2,D
-29.96988,122.95954,348.6,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312.3,5.2,D
-29.96182,122.96924,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,310.7,13.2,D
-29.96274,122.96545,357,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,309.9,13.2,D
-29.96547,122.96984,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,321.8,41.5,D
-29.96456,122.97363,352,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,308,24.4,D
-29.96637,122.96604,350.5,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,317,41.5,D
-29.96727,122.96224,344.6,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312.5,3.3,D
-29.96818,122.95842,337,0.4,0.6,2017-11-20,0612,N,low,1.0NRT,311.1,3.3,D
-29.45711,124.27882,349.4,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,308.2,6.7,D
-29.45829,124.27415,333.4,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,307.4,3.9,D
-29.40673,124.45192,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.2,8.8,D
-29.44781,124.29096,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,308.1,13.4,D
-29.449,124.2863,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,311.4,13.4,D
-29.45018,124.28165,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,314,13.7,D
-29.45136,124.277,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312,13.7,D
-29.45255,124.27234,353.2,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,309.6,6,D
-29.40095,124.45002,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.2,8.8,D
-29.44206,124.28917,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,309.6,13.4,D
-29.44325,124.2845,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,311.4,13.4,D
-29.39974,124.45475,354.3,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.8,15.9,D
-29.40215,124.44531,350.1,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.9,8.8,D
-29.40337,124.4406,348.6,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.8,5.5,D
-29.44087,124.29383,343.8,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,307.7,18.8,D
-29.44443,124.27985,335.8,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,309.6,13.7,D
-29.44681,124.27051,338,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,308.4,6,D
-29.39392,124.45294,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,320.3,79.5,D
-29.39635,124.44348,340.4,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.7,57.2,D
-29.43631,124.28734,346.7,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.1,5.1,D
-29.4375,124.28268,350.1,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.1,5.1,D
-29.3881,124.45118,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,304.1,79.5,D
-28.98593,125.975,340.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.5,7,D
-28.98753,125.96909,344.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.6,6.6,D
-29.38932,124.44643,350.9,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.3,57.2,D
-29.42937,124.29019,337.8,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,311.2,13.6,D
-29.43056,124.28551,349.2,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,310,5.1,D
-29.43176,124.28085,339.2,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,308.5,5.1,D
-28.97805,125.97865,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,313.5,13.8,D
-29.42363,124.28832,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.3,64.4,D
-29.42602,124.27898,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,314.5,34.1,D
-29.42721,124.27434,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.5,12.4,D
-28.97964,125.97277,350.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.2,13.8,D
-29.42483,124.28365,347.1,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,314.3,34.1,D
-29.41789,124.28645,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,317.3,64.4,D
-29.42029,124.27711,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,315.5,34.1,D
-29.42148,124.27249,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,310.3,12.4,D
-29.4191,124.28177,353.9,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,317.6,34.1,D
-28.95907,125.99777,341.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.7,8.2,D
-28.96069,125.99184,344.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.8,8.2,D
-28.96229,125.98592,339.8,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,310.5,10.4,D
-29.42492,124.28976,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,310.3,56.1,D
-29.42725,124.28039,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,312.4,36.1,D
-29.42608,124.28507,343.6,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,316.5,36.1,D
-29.42841,124.27572,350.1,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.2,15,D
-29.41919,124.28786,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.8,56.1,D
-29.42152,124.27849,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,316.7,36.1,D
-29.42268,124.27384,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,315.5,15,D
-28.98656,125.97224,344.5,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.1,4,D
-28.98812,125.96632,338.4,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,309.9,4,D
-29.42035,124.28317,351.7,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,318.3,36.1,D
-28.97872,125.9759,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,315.1,14.6,D
-29.41462,124.2813,367,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,309.3,8,D
-28.97717,125.98174,338.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308,14.6,D
-29.41578,124.27663,354.2,0.5,0.6,2017-11-20,0612,N,nominal,1.0NRT,308.3,8,D
-28.95989,125.995,344.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.2,7.1,D
-28.96147,125.98905,344.1,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310,12,D
-28.95203,125.99864,334.7,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,308.5,7.1,D
-28.93019,125.95146,356,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.6,8.2,D
-28.9239,125.94927,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.2,8.2,D
-28.75905,126.40249,342.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.4,6.6,D
-31.18936,115.64252,336,0.4,0.4,2017-11-20,0612,N,low,1.0NRT,306,1.7,D
-28.72569,126.44638,348.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.3,14.7,D
-28.72742,126.44008,337.1,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,307.2,14.7,D
-28.74312,126.38324,333.8,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,307.3,5.5,D
-28.71753,126.4502,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.7,28,D
-28.71579,126.4565,335.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.3,28,D
-28.71926,126.44393,355,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.3,14.7,D
-28.7076,126.4604,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.5,15.9,D
-28.70935,126.45407,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.9,10.6,D
-28.70112,126.4581,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.4,15.9,D
-28.70288,126.45176,350.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.1,10.6,D
-28.70464,126.44545,347.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.9,10.6,D
-28.72205,126.38264,341.5,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308,9.8,D
-28.76266,126.40294,338.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.6,5.5,D
-28.74807,126.40463,335.9,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,309,9.9,D
-28.72148,126.45079,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.4,22.1,D
-28.72317,126.44449,356.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.2,22.1,D
-28.72488,126.43818,342.1,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.6,10,D
-28.71506,126.44827,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.2,16.7,D
-28.71335,126.45459,355.1,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.5,13.9,D
-28.70519,126.45852,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.9,13.9,D
-28.70691,126.45218,344.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309,13.9,D
-28.70862,126.44587,339.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.7,16.7,D
-28.72565,126.38291,336.8,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,308.2,9,D
-29.64591,122.76463,349.4,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,311.4,6,D
-29.64683,122.76077,349.5,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,313,6.2,D
-28.70042,126.44993,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.3,79.7,D
-29.64063,122.76305,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,326,43.1,D
-29.64155,122.75918,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,343,54.5,D
-29.64248,122.75532,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,341.6,54.5,D
-29.64432,122.7476,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,316.7,28,D
-28.69698,126.46263,346.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.6,30.1,D
-28.6987,126.45629,350,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.4,79.7,D
-28.70215,126.44357,338.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.7,12.9,D
-29.63971,122.76688,335.4,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,305.9,43.1,D
-29.6434,122.75145,367,0.4,0.6,2017-11-20,0612,N,low,1.0NRT,326.7,28,D
-28.69046,126.46046,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.7,30.1,D
-28.6922,126.45408,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,321.7,79.7,D
-29.63628,122.75757,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,318.1,54.5,D
-29.6372,122.75372,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,319.3,54.5,D
-29.63812,122.74986,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,320.7,28,D
-29.63905,122.746,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,323,28,D
-29.63997,122.74215,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,316.9,14.7,D
-28.68872,126.46687,348.1,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.9,30.1,D
-28.71279,126.37821,338.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.5,7,D
-28.71447,126.37199,335,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,307.7,7,D
-29.63536,122.76142,351.2,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,310.1,43.1,D
-28.68396,126.45826,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,341.3,222.4,D
-29.63379,122.74436,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,314.6,9.4,D
-29.63471,122.74049,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,316.6,7.5,D
-29.63653,122.73293,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,314.4,5.2,D
-28.68049,126.47099,354.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.1,179.5,D
-28.68222,126.46464,353.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,323,222.4,D
-28.68569,126.45188,353,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,304.9,177.8,D
-28.70638,126.37579,343.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306,9.4,D
-29.61627,122.81744,335.2,0.4,0.6,2017-11-20,0612,N,low,1.0NRT,309.9,3.5,D
-29.61719,122.81362,341.4,0.4,0.6,2017-11-20,0612,N,low,1.0NRT,314.2,3.5,D
-29.63286,122.7482,347.4,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312.4,9.4,D
-29.63563,122.73668,346.8,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,317.4,7.5,D
-28.67401,126.46867,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.5,179.5,D
-28.67573,126.46236,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,352.4,222.4,D
-28.69825,126.37965,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.8,25.9,D
-28.69995,126.37341,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.4,9.4,D
-28.70166,126.36712,344.5,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.4,9.4,D
-29.63037,122.73503,348.3,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,315.4,7.5,D
-29.63127,122.73126,352.5,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.1,5.2,D
-28.67745,126.45606,208,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,322.1,222.4,D
-28.69179,126.37742,336.5,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.7,11,D
-28.6935,126.37111,356.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.2,9.2,D
-28.69523,126.36478,338.9,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.4,9.2,D
-28.56812,126.69751,338.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306,9.4,D
-28.57179,126.68426,343.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.4,4.4,D
-29.60144,122.71433,349.3,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,311.8,5.1,D
-29.59617,122.71276,367,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,316.1,6.9,D
-28.56152,126.69527,331.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.4,11.6,D
-28.56336,126.68863,330,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,304.4,11.6,D
-28.55493,126.693,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.8,11.6,D
-28.55123,126.70632,333.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.2,16.7,D
-28.55308,126.69965,352.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.1,16.7,D
-29.59001,122.7149,352.9,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,313.6,13.8,D
-29.5909,122.71119,351.3,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312.3,6.9,D
-28.54463,126.70406,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.7,8.3,D
-28.54648,126.69741,338.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,304.6,8.3,D
-29.58776,122.71347,351.4,0.4,0.6,2017-11-20,0612,N,nominal,1.0NRT,312.1,4.4,D
-28.56699,126.69492,336.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.3,5.8,D
-28.56878,126.68828,340.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.1,11,D
-28.55679,126.70596,333.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.1,6.1,D
-28.5586,126.69929,331.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.3,5.8,D
-28.5604,126.69263,343.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.8,5.8,D
-28.55201,126.69701,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.9,20.8,D
-28.55019,126.70368,340.1,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.1,13.7,D
-28.55382,126.69032,356,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.9,20.8,D
-28.5436,126.7014,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.3,13.7,D
-28.72644,125.8413,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.6,9.4,D
-28.72486,125.84721,355.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.1,14.2,D
-28.71856,125.84509,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.6,14.2,D
-28.72014,125.83915,340.9,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.5,9.4,D
-28.72176,125.83314,341.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310,9.4,D
-28.69031,125.82234,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,313.2,11.5,D
-28.68868,125.82837,347.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.3,11.5,D
-28.68074,125.83231,346.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.3,13.9,D
-28.68237,125.82626,354.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.6,11.5,D
-28.684,125.82023,346.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.6,11.5,D
-28.68563,125.81422,338.2,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.9,12.8,D
-28.67443,125.83022,344.9,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.4,8.7,D
-28.67606,125.82416,340.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.1,5.1,D
-28.6777,125.81812,343.4,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,314.1,5.1,D
-28.68094,125.80614,339,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,309.4,17.3,D
-28.66976,125.82206,334.4,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,308.6,5.1,D
-28.6714,125.81602,339.7,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,312.4,5.1,D
-28.67624,125.79813,348.9,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.2,8.2,D
-28.65714,125.81786,337.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.5,8.6,D
-28.65878,125.81183,341.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.4,8.6,D
-28.66042,125.80582,352.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.1,10.3,D
-28.66204,125.79982,348.5,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.9,10.3,D
-28.6902,125.82462,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.1,14.6,D
-28.69179,125.81857,352.9,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.1,9.8,D
-28.6823,125.82854,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.1,14.6,D
-28.6839,125.82246,351.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,313,14.6,D
-28.68549,125.81644,345.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.1,9.8,D
-28.67439,125.8325,335.1,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.8,7.1,D
-28.676,125.82642,345.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.4,6.9,D
-28.6776,125.82034,342.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,313.5,6.9,D
-28.6792,125.81429,339.2,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,312.4,17.7,D
-28.68235,125.80235,337.5,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,308.6,5.4,D
-28.6713,125.81821,339.8,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,311.5,6.9,D
-28.67606,125.80022,350.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310,5.4,D
-28.665,125.81609,335.5,0.6,0.7,2017-11-20,0612,N,low,1.0NRT,309.1,6.2,D
-28.66189,125.80191,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.3,10.8,D
-28.6587,125.81397,342.4,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.7,6.2,D
-28.66029,125.80793,339.6,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.1,10.8,D
-28.65399,125.80582,367,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309,11.3,D
-28.6492,125.82386,340.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.4,4.4,D
-28.65079,125.81785,340.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.7,7.3,D
-28.65239,125.81183,337.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.9,7.3,D
-28.64132,125.82763,337.8,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,305.2,4.4,D
-28.64291,125.82167,338.7,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.3,4.4,D
-28.63504,125.82542,351,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,304.9,18.1,D
-28.63662,125.81947,353.3,0.6,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.5,18.1,D
-28.50125,124.45789,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.6,7.3,D
-28.50253,124.45294,343.9,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.7,7.3,D
-28.48503,124.49591,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,326.2,58.7,D
-28.49021,124.47587,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.5,10.2,D
-28.49278,124.46593,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.6,9.8,D
-28.50047,124.4361,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.3,8.4,D
-28.48633,124.49089,346.8,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.7,58.7,D
-28.48763,124.48587,340.9,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.1,11.1,D
-28.4915,124.47089,352.2,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.9,10.2,D
-28.49406,124.46096,337.6,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,308,9.8,D
-28.49534,124.456,355.1,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.1,7.3,D
-28.49791,124.44606,337.4,0.5,0.7,2017-11-20,0612,N,low,1.0NRT,310.1,5.8,D
-28.49919,124.44107,336.8,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,309.6,5.8,D
-28.50176,124.43113,355.5,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.3,8.4,D
-28.50304,124.42617,335.6,0.5,0.7,2017-11-20,0612,N,low,1.0NRT,310.1,4.3,D
-28.50431,124.42123,342.6,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.9,4.3,D
-28.50558,124.41628,342.5,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.2,7.1,D
-28.50685,124.41135,356.3,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.7,7.1,D
-28.50813,124.4064,356.2,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,313.3,6.8,D
-28.50941,124.40146,347.5,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.9,6.8,D
-28.51068,124.39648,338.9,0.5,0.7,2017-11-20,0612,N,low,1.0NRT,311.5,3.8,D
-28.4791,124.49403,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,306.5,14.6,D
-28.49968,124.4144,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,312.9,18.7,D
-28.50224,124.4045,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,316.5,12.7,D
-28.48041,124.489,350.3,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.9,14.6,D
-28.48557,124.46901,352.1,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,307.9,11.6,D
-28.48686,124.46405,344.7,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.7,5.1,D
-28.50096,124.40945,352.2,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,317.8,18.7,D
-28.50351,124.39956,345.5,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,315.7,12.7,D
-28.50479,124.39462,341.8,0.5,0.7,2017-11-20,0612,N,low,1.0NRT,315.4,6.5,D
-28.50607,124.38967,351.2,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,315.9,6.5,D
-28.48737,124.43733,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,311.5,11.5,D
-28.49506,124.40758,338.8,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,313.7,18.7,D
-28.50017,124.38781,352.7,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,314.2,6.5,D
-28.49427,124.38597,339.6,0.5,0.7,2017-11-20,0612,N,low,1.0NRT,313.4,5.6,D
-28.48838,124.38409,342.6,0.5,0.7,2017-11-20,0612,N,low,1.0NRT,315.8,5.6,D
-28.50103,124.45387,367,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,310.7,8.2,D
-28.49978,124.45883,355.9,0.5,0.7,2017-11-20,0612,N,nominal,1.0NRT,308.8,8.2,D
